education,gender,nuts1,parameter_set,population
level_two,female,UKH,25,534548.7818547549
level_two,female,UKI,25,560133.3650023007
level_two,female,UKJ,25,765037.9357282574
level_two,female,UKK,25,538317.1578753849
level_two,female,UKL,25,260810.35148552695
level_two,female,UKM,25,433715.59412351146
level_three,male,UKC,25,165005.62955802007
level_three,male,UKD,25,500018.4909905044
level_three,male,UKE,25,402198.3519835938
level_three,male,UKF,25,367319.52579963434
level_three,male,UKG,25,387172.1891557822
level_three,male,UKH,25,416690.0215857781
level_three,male,UKI,25,592817.8069734293
level_three,male,UKJ,25,608076.4856703622
level_three,male,UKK,25,385632.75294189475
level_three,male,UKL,25,229179.13354516143
level_three,male,UKM,25,448604.07089277153
level_three,female,UKC,25,181199.64705129823
level_three,female,UKD,25,460887.3605537548
level_three,female,UKE,25,374395.3910214936
level_three,female,UKF,25,349372.01431400917
level_three,female,UKG,25,389776.8370538002
level_three,female,UKH,25,425289.1720380744
level_three,female,UKI,25,597942.4161922582
level_three,female,UKJ,25,616982.7256209743
level_three,female,UKK,25,387158.513150205
level_three,female,UKL,25,228771.26792559674
level_three,female,UKM,25,513732.03457005566
level_four,male,UKC,25,228890.50964635462
level_four,male,UKD,25,699431.9254213123
level_four,male,UKE,25,478151.521341102
level_four,male,UKF,25,403444.43876147777
level_four,male,UKG,25,523335.4696349795
level_four,male,UKH,25,657312.7094610182
level_four,male,UKI,25,1563699.2915456174
level_four,male,UKJ,25,1104104.579847629
level_four,male,UKK,25,602654.1604616682
level_four,male,UKL,25,286283.5809022134
level_four,male,UKM,25,565441.5859580209
level_four,female,UKC,25,266941.10653095617
level_four,female,UKD,25,809355.4076890703
level_four,female,UKE,25,552633.9887979899
level_four,female,UKF,25,461398.6998300768
level_four,female,UKG,25,593919.4033963144
level_four,female,UKH,25,684124.8134781378
level_four,female,UKI,25,1580018.0739191722
level_four,female,UKJ,25,1263137.9898816263
level_four,female,UKK,25,698874.2755045216
level_four,female,UKL,25,357434.8817891905
level_four,female,UKM,25,710266.0516252528
no_qualifications,male,UKC,26,96263.41180020542
no_qualifications,male,UKD,26,275563.4788242269
no_qualifications,male,UKE,26,198289.08019846087
no_qualifications,male,UKF,26,139558.43040971973
no_qualifications,male,UKG,26,275512.7936022524
no_qualifications,male,UKH,26,186122.47653213047
no_qualifications,male,UKI,26,225418.70655409692
no_qualifications,male,UKJ,26,194642.2474488802
no_qualifications,male,UKK,26,117617.64247873507
no_qualifications,male,UKL,26,116793.3370373844
no_qualifications,male,UKM,26,213971.10409762905
no_qualifications,female,UKC,26,107813.30854404494
no_qualifications,female,UKD,26,277588.6610515768
no_qualifications,female,UKE,26,217659.83333464415
no_qualifications,female,UKF,26,148880.27921710903
no_qualifications,female,UKG,26,282204.6703756671
no_qualifications,female,UKH,26,187181.84527567273
no_qualifications,female,UKI,26,229953.48197187067
no_qualifications,female,UKJ,26,201208.49542279582
no_qualifications,female,UKK,26,113591.02567601483
no_qualifications,female,UKL,26,125876.9888431221
no_qualifications,female,UKM,26,229766.62611807053
level_one,male,UKC,26,251029.91169542223
level_one,male,UKD,26,598524.9442494912
level_one,male,UKE,26,431681.3947187875
level_one,male,UKF,26,403930.0611854172
level_one,male,UKG,26,502062.52506442566
level_one,male,UKH,26,538195.9274218575
level_one,male,UKI,26,436580.2004487492
level_one,male,UKJ,26,693043.7620671326
level_one,male,UKK,26,457112.19099257566
level_one,male,UKL,26,266426.8090339491
level_one,male,UKM,26,309167.5856355352
level_one,female,UKC,26,305756.7343456393
level_one,female,UKD,26,745294.8187067341
level_one,female,UKE,26,565580.4312014692
level_one,female,UKF,26,504013.3282496311
level_one,female,UKG,26,587355.6984620972
level_one,female,UKH,26,659617.0100925331
level_one,female,UKI,26,522555.55588139617
level_one,female,UKJ,26,829604.7132276786
level_one,female,UKK,26,555089.748029403
level_one,female,UKL,26,315573.5852913753
level_one,female,UKM,26,405626.70948726946
level_two,male,UKC,26,292449.4727351831
level_two,male,UKD,26,722597.6886877242
level_two,male,UKE,26,595042.497343834
level_two,male,UKF,26,527340.0183903674
level_two,male,UKG,26,545760.684909214
level_two,male,UKH,26,569176.7374189397
level_two,male,UKI,26,574887.6102609477
level_two,male,UKJ,26,878651.8864832545
level_two,male,UKK,26,608969.2662339871
level_two,male,UKL,26,322569.9620796105
level_two,male,UKM,26,579688.7802472085
level_two,female,UKC,26,239460.58340289668
level_two,female,UKD,26,649270.5964809527
level_two,female,UKE,26,497585.7777078845
level_two,female,UKF,26,458906.69436094625
level_two,female,UKG,26,471913.37657699676
level_two,female,UKH,26,535603.1406529862
level_two,female,UKI,26,559756.5933255665
level_two,female,UKJ,26,767031.1264547259
level_two,female,UKK,26,539322.9760343997
level_two,female,UKL,26,259903.51028783878
level_two,female,UKM,26,432395.40639347356
level_three,male,UKC,26,165165.5846606015
level_three,male,UKD,26,499372.6355097856
level_three,male,UKE,26,400371.6460549715
level_three,male,UKF,26,367643.5853098858
level_three,male,UKG,26,388778.1697405285
level_three,male,UKH,26,418793.99447213224
level_three,male,UKI,26,592418.2990451987
level_three,male,UKJ,26,607666.3173367745
level_three,male,UKK,26,384814.6284755795
level_three,male,UKL,26,229015.54269207982
level_three,male,UKM,26,448361.5047396721
level_three,female,UKC,26,181179.27346450364
level_three,female,UKD,26,462329.6836468813
level_three,female,UKE,26,374553.7485381432
level_three,female,UKF,26,350601.72344670515
level_three,female,UKG,26,390909.2686687533
level_three,female,UKH,26,425069.9884491479
level_three,female,UKI,26,598473.4430604856
level_three,female,UKJ,26,615654.1451720671
level_three,female,UKK,26,386080.3696348081
level_three,female,UKL,26,228252.14666497204
level_three,female,UKM,26,512502.87717211485
level_four,male,UKC,26,229805.22842444514
level_four,male,UKD,26,701055.894197374
level_four,male,UKE,26,479703.75624986005
level_four,male,UKF,26,403994.7117796176
level_four,male,UKG,26,524215.22723602713
level_four,male,UKH,26,656119.8047304868
level_four,male,UKI,26,1559335.553739961
level_four,male,UKJ,26,1106276.3660820192
level_four,male,UKK,26,602333.8733405159
level_four,male,UKL,26,286278.97688131186
level_four,male,UKM,26,563201.7702348339
level_four,female,UKC,26,265926.72945303994
level_four,female,UKD,26,807486.6399062137
level_four,female,UKE,26,552236.8547821235
level_four,female,UKF,26,462448.4377187213
level_four,female,UKG,26,594164.8800393604
level_four,female,UKH,26,682707.6132477146
level_four,female,UKI,26,1577559.5881527406
level_four,female,UKJ,26,1262024.6727793799
level_four,female,UKK,26,697937.6426586359
level_four,female,UKL,26,356766.12825810426
level_four,female,UKM,26,710513.1173798847
no_qualifications,male,UKC,27,96035.16778178014
no_qualifications,male,UKD,27,277293.6862908162
no_qualifications,male,UKE,27,197420.82775580598
no_qualifications,male,UKF,27,140355.60543923383
no_qualifications,male,UKG,27,273605.74834929773
no_qualifications,male,UKH,27,185980.54351674567
no_qualifications,male,UKI,27,225236.09520899382
no_qualifications,male,UKJ,27,194793.55858766442
no_qualifications,male,UKK,27,117706.65962519441
no_qualifications,male,UKL,27,117387.17729100108
no_qualifications,male,UKM,27,213440.82426353946
no_qualifications,female,UKC,27,107967.0887463055
no_qualifications,female,UKD,27,277646.439297964
no_qualifications,female,UKE,27,217049.20473017587
no_qualifications,female,UKF,27,148816.98408260333
no_qualifications,female,UKG,27,281643.6177687868
no_qualifications,female,UKH,27,187493.30123596502
no_qualifications,female,UKI,27,230897.01150815317
no_qualifications,female,UKJ,27,200611.7766786896
no_qualifications,female,UKK,27,113782.58870821478
no_qualifications,female,UKL,27,126988.97752981329
no_qualifications,female,UKM,27,230638.24854940578
level_one,male,UKC,27,251904.86201722734
level_one,male,UKD,27,598397.2660822745
level_one,male,UKE,27,431081.29156341794
level_one,male,UKF,27,404014.81045557425
level_one,male,UKG,27,503618.86024711624
level_one,male,UKH,27,537269.0843354291
level_one,male,UKI,27,436251.90617965173
level_one,male,UKJ,27,694305.1818671243
level_one,male,UKK,27,457896.9885956414
level_one,male,UKL,27,265779.8046683652
level_one,male,UKM,27,307947.73272444593
level_one,female,UKC,27,305625.7677327218
level_one,female,UKD,27,745304.6793523878
level_one,female,UKE,27,566274.658261049
level_one,female,UKF,27,505097.49739735463
level_one,female,UKG,27,589861.7831811027
level_one,female,UKH,27,661073.6588777133
level_one,female,UKI,27,522607.2437565715
level_one,female,UKJ,27,826860.594347644
level_one,female,UKK,27,554738.9315763422
level_one,female,UKL,27,316975.89302436344
level_one,female,UKM,27,404720.5450179034
level_two,male,UKC,27,291866.766468218
level_two,male,UKD,27,722464.4362757733
level_two,male,UKE,27,595006.3893393354
level_two,male,UKF,27,525819.5655826784
level_two,male,UKG,27,546119.0334414553
level_two,male,UKH,27,570035.379158721
level_two,male,UKI,27,573562.0108755141
level_two,male,UKJ,27,877935.67696896
level_two,male,UKK,27,607877.3121911003
level_two,male,UKL,27,322888.2799093429
level_two,male,UKM,27,579265.9583370772
level_two,female,UKC,27,239608.6600320063
level_two,female,UKD,27,646829.2372661039
level_two,female,UKE,27,496835.3862222131
level_two,female,UKF,27,460366.8787786205
level_two,female,UKG,27,471829.9411167618
level_two,female,UKH,27,535599.2655607212
level_two,female,UKI,27,559780.6900685943
level_two,female,UKJ,27,764733.333726385
level_two,female,UKK,27,538871.1419953133
level_two,female,UKL,27,259115.67686490592
level_two,female,UKM,27,433525.0321454427
level_three,male,UKC,27,165096.47692319137
level_three,male,UKD,27,500033.42334797134
level_three,male,UKE,27,402831.40213029995
level_three,male,UKF,27,366160.21047176037
level_three,male,UKG,27,386755.8048392123
level_three,male,UKH,27,419440.96883579314
level_three,male,UKI,27,592346.9062344579
level_three,male,UKJ,27,608466.4455125171
level_three,male,UKK,27,384932.6630532716
level_three,male,UKL,27,229156.3253015604
level_three,male,UKM,27,448208.0142230256
level_three,female,UKC,27,180469.26988602759
level_three,female,UKD,27,461671.3433938821
level_three,female,UKE,27,374455.5159913169
level_three,female,UKF,27,349890.80330322566
level_three,female,UKG,27,390217.5286588293
level_three,female,UKH,27,425734.94082550704
level_three,female,UKI,27,599116.8328756068
level_three,female,UKJ,27,617028.6047638156
level_three,female,UKK,27,385266.6479043185
level_three,female,UKL,27,227531.3574183155
level_three,female,UKM,27,512664.04965567926
level_four,male,UKC,27,229240.791879837
level_four,male,UKD,27,698145.2476849549
level_four,male,UKE,27,478001.0845817063
level_four,male,UKF,27,404682.82548745157
level_four,male,UKG,27,523019.86376655236
level_four,male,UKH,27,656495.2503780152
level_four,male,UKI,27,1563372.4743395813
level_four,male,UKJ,27,1102621.5848086805
level_four,male,UKK,27,602418.387895918
level_four,male,UKL,27,286004.81602947385
level_four,male,UKM,27,562978.7645629458
level_four,female,UKC,27,266353.3239606994
level_four,female,UKD,27,810340.9915193174
level_four,female,UKE,27,551904.335127968
level_four,female,UKF,27,461875.6075847596
level_four,female,UKG,27,595131.748277424
level_four,female,UKH,27,684137.1091566264
level_four,female,UKI,27,1578900.490636351
level_four,female,UKJ,27,1262547.4370861126
level_four,female,UKK,27,698813.7504870554
level_four,female,UKL,27,356307.76472238876
level_four,female,UKM,27,712582.5879437852
no_qualifications,male,UKC,28,96137.80235138132
no_qualifications,male,UKD,28,277164.2876159777
no_qualifications,male,UKE,28,198974.81653848302
no_qualifications,male,UKF,28,140463.44064814277
no_qualifications,male,UKG,28,274010.7767289495
no_qualifications,male,UKH,28,186586.25132248295
no_qualifications,male,UKI,28,225085.88029469506
no_qualifications,male,UKJ,28,194919.3173586001
no_qualifications,male,UKK,28,118337.66692533786
no_qualifications,male,UKL,28,117056.39587043533
no_qualifications,male,UKM,28,212825.4817796685
no_qualifications,female,UKC,28,107394.36761225152
no_qualifications,female,UKD,28,277924.45961933635
no_qualifications,female,UKE,28,217547.1690086518
no_qualifications,female,UKF,28,149066.61194072056
no_qualifications,female,UKG,28,280792.12312556466
no_qualifications,female,UKH,28,187443.14231329176
no_qualifications,female,UKI,28,230802.74534809077
no_qualifications,female,UKJ,28,200915.56318027625
no_qualifications,female,UKK,28,113336.95976193022
no_qualifications,female,UKL,28,126327.05900286394
no_qualifications,female,UKM,28,229566.74071735403
level_one,male,UKC,28,251663.96261966348
level_one,male,UKD,28,598131.8907579596
level_one,male,UKE,28,431994.2861818211
level_one,male,UKF,28,405456.22906396043
level_one,male,UKG,28,502252.0467234791
level_one,male,UKH,28,538392.6728956972
level_one,male,UKI,28,436263.87314281915
level_one,male,UKJ,28,691956.6470148863
level_one,male,UKK,28,457107.1584524087
level_one,male,UKL,28,266622.6906136714
level_one,male,UKM,28,308566.07570564037
level_one,female,UKC,28,305898.9298552233
level_one,female,UKD,28,743311.3818205599
level_one,female,UKE,28,565590.8572823907
level_one,female,UKF,28,503024.13993307564
level_one,female,UKG,28,590313.457941913
level_one,female,UKH,28,661767.8592746868
level_one,female,UKI,28,522034.5155317311
level_one,female,UKJ,28,826813.3389473985
level_one,female,UKK,28,554850.1247450755
level_one,female,UKL,28,316446.05029534386
level_one,female,UKM,28,405815.7940533444
level_two,male,UKC,28,292692.28599955345
level_two,male,UKD,28,723397.1430419118
level_two,male,UKE,28,595966.5136352724
level_two,male,UKF,28,526165.8243315523
level_two,male,UKG,28,545812.9415768989
level_two,male,UKH,28,569413.0099388072
level_two,male,UKI,28,574013.0187135346
level_two,male,UKJ,28,879121.1068103663
level_two,male,UKK,28,609227.9844247734
level_two,male,UKL,28,322729.8576653385
level_two,male,UKM,28,578865.1006165833
level_two,female,UKC,28,238448.29987072814
level_two,female,UKD,28,648496.5268517724
level_two,female,UKE,28,495280.5514930756
level_two,female,UKF,28,458664.7707321861
level_two,female,UKG,28,472777.90816473827
level_two,female,UKH,28,536869.4348801456
level_two,female,UKI,28,558493.535999399
level_two,female,UKJ,28,764866.6431272561
level_two,female,UKK,28,538348.8817951822
level_two,female,UKL,28,259676.58068032446
level_two,female,UKM,28,432988.4557069022
level_three,male,UKC,28,165280.0509504908
level_three,male,UKD,28,498339.9452558859
level_three,male,UKE,28,401804.8833674156
level_three,male,UKF,28,366934.05991199205
level_three,male,UKG,28,387667.21265945816
level_three,male,UKH,28,419123.7375154907
level_three,male,UKI,28,590723.9344770752
level_three,male,UKJ,28,608756.8457395517
level_three,male,UKK,28,385585.74018008204
level_three,male,UKL,28,229110.44298384388
level_three,male,UKM,28,448480.3361409482
level_three,female,UKC,28,180610.42901170332
level_three,female,UKD,28,461401.0527670766
level_three,female,UKE,28,374207.4311421691
level_three,female,UKF,28,349996.46393348445
level_three,female,UKG,28,389951.471832376
level_three,female,UKH,28,425338.51611454546
level_three,female,UKI,28,598770.5686455293
level_three,female,UKJ,28,618084.9015188868
level_three,female,UKK,28,384784.0032656147
level_three,female,UKL,28,229153.43062723335
level_three,female,UKM,28,513685.1916665421
level_four,male,UKC,28,228127.0208648571
level_four,male,UKD,28,699545.0153369281
level_four,male,UKE,28,478425.1659318406
level_four,male,UKF,28,404856.41812689067
level_four,male,UKG,28,522575.9258977634
level_four,male,UKH,28,655725.6393403292
level_four,male,UKI,28,1564111.2970467038
level_four,male,UKJ,28,1106540.312016795
level_four,male,UKK,28,602422.5297948755
level_four,male,UKL,28,285500.5019688733
level_four,male,UKM,28,563389.9719956105
level_four,female,UKC,28,266868.67510174593
level_four,female,UKD,28,808507.6021801573
level_four,female,UKE,28,551411.8802456142
level_four,female,UKF,28,463445.26871281606
level_four,female,UKG,28,595237.393296184
level_four,female,UKH,28,684294.6562261793
level_four,female,UKI,28,1578665.9113039563
level_four,female,UKJ,28,1261405.4076358965
level_four,female,UKK,28,698602.5622948861
level_four,female,UKL,28,356806.08644742105
level_four,female,UKM,28,710162.6905527491
no_qualifications,male,UKC,29,96143.12719693533
no_qualifications,male,UKD,29,276032.28935695125
no_qualifications,male,UKE,29,197551.269418137
no_qualifications,male,UKF,29,139584.76282977962
no_qualifications,male,UKG,29,273858.2871913244
no_qualifications,male,UKH,29,186442.17181379403
no_qualifications,male,UKI,29,225615.03054265547
no_qualifications,male,UKJ,29,194418.30748312784
no_qualifications,male,UKK,29,117817.18007786573
no_qualifications,male,UKL,29,116782.76937654987
no_qualifications,male,UKM,29,213785.8445581206
no_qualifications,female,UKC,29,107318.10601524584
no_qualifications,female,UKD,29,276472.95040651347
no_qualifications,female,UKE,29,217536.71730519857
no_qualifications,female,UKF,29,148792.0190738817
no_qualifications,female,UKG,29,281050.2995148668
no_qualifications,female,UKH,29,188000.93845029655
no_qualifications,female,UKI,29,230579.96364324732
no_qualifications,female,UKJ,29,200890.45658688364
no_qualifications,female,UKK,29,113691.39936086681
no_qualifications,female,UKL,29,126271.12752699241
no_qualifications,female,UKM,29,230496.36078204255
level_one,male,UKC,29,251317.23718529736
level_one,male,UKD,29,598892.9536354247
level_one,male,UKE,29,430741.01232357055
level_one,male,UKF,29,404349.56139908684
level_one,male,UKG,29,502194.2630624907
level_one,male,UKH,29,535722.1127736577
level_one,male,UKI,29,436573.1339209638
level_one,male,UKJ,29,692173.0274346202
level_one,male,UKK,29,458076.7239926411
level_one,male,UKL,29,266074.9513076397
level_one,male,UKM,29,307832.24199839565
level_one,female,UKC,29,305365.01506676315
level_one,female,UKD,29,745432.7022873939
level_one,female,UKE,29,566226.6886959415
level_one,female,UKF,29,504408.25813510723
level_one,female,UKG,29,588192.2601062639
level_one,female,UKH,29,659462.6862202842
level_one,female,UKI,29,522598.84140346525
level_one,female,UKJ,29,827426.4784916786
level_one,female,UKK,29,555922.5865589337
level_one,female,UKL,29,315497.19189845666
level_one,female,UKM,29,405073.04230774497
level_two,male,UKC,29,292705.86817740876
level_two,male,UKD,29,722678.6289046621
level_two,male,UKE,29,597137.9920915513
level_two,male,UKF,29,526192.5013395796
level_two,male,UKG,29,546155.4651261459
level_two,male,UKH,29,570771.151390704
level_two,male,UKI,29,574249.326367249
level_two,male,UKJ,29,880276.777885453
level_two,male,UKK,29,608576.9590429801
level_two,male,UKL,29,323052.4246997313
level_two,male,UKM,29,578873.821564389
level_two,female,UKC,29,240442.47396923575
level_two,female,UKD,29,649009.3712426663
level_two,female,UKE,29,496333.4752097875
level_two,female,UKF,29,459788.6660125356
level_two,female,UKG,29,472703.5204674666
level_two,female,UKH,29,535471.9695132833
level_two,female,UKI,29,559584.6909613514
level_two,female,UKJ,29,764109.7254669724
level_two,female,UKK,29,539464.7088754852
level_two,female,UKL,29,259546.88420940714
level_two,female,UKM,29,432567.8560977083
level_three,male,UKC,29,164990.23579594388
level_three,male,UKD,29,500500.96473812783
level_three,male,UKE,29,402384.6207459166
level_three,male,UKF,29,367485.1302075657
level_three,male,UKG,29,388101.47880087467
level_three,male,UKH,29,418727.96943423466
level_three,male,UKI,29,593337.6465609986
level_three,male,UKJ,29,607788.3436148025
level_three,male,UKK,29,385111.3872872908
level_three,male,UKL,29,229089.3559599552
level_three,male,UKM,29,449066.63883787725
level_three,female,UKC,29,180021.62274113364
level_three,female,UKD,29,460774.23917554354
level_three,female,UKE,29,375922.14422664634
level_three,female,UKF,29,348706.5898112894
level_three,female,UKG,29,389667.9687550366
level_three,female,UKH,29,424685.6683264901
level_three,female,UKI,29,598878.7367293417
level_three,female,UKJ,29,617101.1536572911
level_three,female,UKK,29,384883.6588640415
level_three,female,UKL,29,228485.71275702727
level_three,female,UKM,29,512865.44595164165
level_four,male,UKC,29,229514.81740746112
level_four,male,UKD,29,699572.7526064097
level_four,male,UKE,29,478662.1824380001
level_four,male,UKF,29,403749.5023950962
level_four,male,UKG,29,522970.045871476
level_four,male,UKH,29,655871.4804581094
level_four,male,UKI,29,1562330.9088632565
level_four,male,UKJ,29,1104061.1796900863
level_four,male,UKK,29,603254.6913872776
level_four,male,UKL,29,286754.4260413733
level_four,male,UKM,29,564101.2259830232
level_four,female,UKC,29,266456.11176372727
level_four,female,UKD,29,809728.493419003
level_four,female,UKE,29,550799.9813667749
level_four,female,UKF,29,462682.34747834783
level_four,female,UKG,29,596105.1921494012
level_four,female,UKH,29,684566.5483800108
level_four,female,UKI,29,1577312.1949834926
level_four,female,UKJ,29,1262216.8636522163
level_four,female,UKK,29,698962.4284982334
level_four,female,UKL,29,355779.9877578151
level_four,female,UKM,29,711279.3170974832
no_qualifications,male,UKC,30,96427.34987011371
no_qualifications,male,UKD,30,276369.6094346185
no_qualifications,male,UKE,30,197942.03980099433
no_qualifications,male,UKF,30,139969.4699140671
no_qualifications,male,UKG,30,273973.64997814974
no_qualifications,male,UKH,30,186437.05434909367
no_qualifications,male,UKI,30,225351.6805381585
no_qualifications,male,UKJ,30,195249.08384622485
no_qualifications,male,UKK,30,117547.15423877018
no_qualifications,male,UKL,30,117016.23013679948
no_qualifications,male,UKM,30,212368.50407595385
no_qualifications,female,UKC,30,108014.33116996638
no_qualifications,female,UKD,30,277166.09821854264
no_qualifications,female,UKE,30,217063.3832394951
no_qualifications,female,UKF,30,148973.11690516234
no_qualifications,female,UKG,30,280595.14798503654
no_qualifications,female,UKH,30,187687.00716112062
no_qualifications,female,UKI,30,231553.8296401307
no_qualifications,female,UKJ,30,201319.89909781693
no_qualifications,female,UKK,30,113374.717417969
no_qualifications,female,UKL,30,126407.16196612919
no_qualifications,female,UKM,30,229193.29078842083
level_one,male,UKC,30,251244.69884363044
level_one,male,UKD,30,596795.6721943701
level_one,male,UKE,30,431690.1828039747
level_one,male,UKF,30,404144.89935204777
level_one,male,UKG,30,503350.0911774016
level_one,male,UKH,30,536253.8623093724
level_one,male,UKI,30,436959.80187189433
level_one,male,UKJ,30,692450.1454065252
level_one,male,UKK,30,457273.83397580724
level_one,male,UKL,30,266461.126391983
level_one,male,UKM,30,309266.929728735
level_one,female,UKC,30,305043.0202738669
level_one,female,UKD,30,743781.7004198364
level_one,female,UKE,30,566228.0773056345
level_one,female,UKF,30,503061.722399793
level_one,female,UKG,30,588061.0113574082
level_one,female,UKH,30,659343.0950829295
level_one,female,UKI,30,522806.27319378493
level_one,female,UKJ,30,825857.9061260689
level_one,female,UKK,30,554041.3287132868
level_one,female,UKL,30,315561.9083356591
level_one,female,UKM,30,405781.44453273044
level_two,male,UKC,30,292547.60458560224
level_two,male,UKD,30,721670.0406484264
level_two,male,UKE,30,596229.0262482686
level_two,male,UKF,30,525816.2321936341
level_two,male,UKG,30,546412.9657774629
level_two,male,UKH,30,568574.1442965622
level_two,male,UKI,30,574125.7276705888
level_two,male,UKJ,30,879471.3442440572
level_two,male,UKK,30,609008.1750191753
level_two,male,UKL,30,323842.80864868517
level_two,male,UKM,30,580196.845747551
level_two,female,UKC,30,239811.53247633475
level_two,female,UKD,30,646928.5018533188
level_two,female,UKE,30,496082.72338647384
level_two,female,UKF,30,461808.37487777293
level_two,female,UKG,30,472104.11057937396
level_two,female,UKH,30,537254.3625173873
level_two,female,UKI,30,560848.7547671596
level_two,female,UKJ,30,764587.0441910861
level_two,female,UKK,30,539121.6741176663
level_two,female,UKL,30,259106.32170068947
level_two,female,UKM,30,434315.6000788093
level_three,male,UKC,30,165145.6352073942
level_three,male,UKD,30,499590.69088020443
level_three,male,UKE,30,402394.76541966514
level_three,male,UKF,30,366358.36050601
level_three,male,UKG,30,388433.85106891533
level_three,male,UKH,30,418145.0830050389
level_three,male,UKI,30,593459.3953498759
level_three,male,UKJ,30,608511.8435474909
level_three,male,UKK,30,384567.78291334043
level_three,male,UKL,30,229523.426878529
level_three,male,UKM,30,448529.1872712294
level_three,female,UKC,30,181037.27347565774
level_three,female,UKD,30,461813.27347123553
level_three,female,UKE,30,374573.8719711128
level_three,female,UKF,30,349759.40273963514
level_three,female,UKG,30,391240.93266832596
level_three,female,UKH,30,425968.74526940356
level_three,female,UKI,30,598173.7137321419
level_three,female,UKJ,30,617687.9594412802
level_three,female,UKK,30,386273.1175773075
level_three,female,UKL,30,228864.6145053741
level_three,female,UKM,30,514016.0713464742
level_four,male,UKC,30,228571.02992416656
level_four,male,UKD,30,699298.2858431736
level_four,male,UKE,30,477586.9041207339
level_four,male,UKF,30,403842.2447225558
level_four,male,UKG,30,523185.91180827835
level_four,male,UKH,30,654960.2807060743
level_four,male,UKI,30,1563977.755999989
level_four,male,UKJ,30,1104425.4821865617
level_four,male,UKK,30,600752.6989951954
level_four,male,UKL,30,286721.39814203046
level_four,male,UKM,30,562312.1082248955
level_four,female,UKC,30,266526.58139554725
level_four,female,UKD,30,809428.1363408634
level_four,female,UKE,30,552374.7883396099
level_four,female,UKF,30,462561.82408665767
level_four,female,UKG,30,594912.8396908501
level_four,female,UKH,30,684740.1506452179
level_four,female,UKI,30,1581528.352545974
level_four,female,UKJ,30,1261744.9520101158
level_four,female,UKK,30,697806.6416373936
level_four,female,UKL,30,355614.18947501155
level_four,female,UKM,30,711423.9877179181
