education,gender,nuts1,parameter_set,vote_intention,predicted_probability
level_one,male,UKI,16,conservative,0.301771833784269
level_one,male,UKJ,16,conservative,0.542991365960243
level_one,male,UKK,16,conservative,0.398373440107535
level_one,male,UKL,16,conservative,0.426978795475738
level_one,male,UKM,16,conservative,0.155649145847231
level_one,female,UKC,16,conservative,0.1621333074306
level_one,female,UKD,16,conservative,0.272729214865247
level_one,female,UKE,16,conservative,0.287766131426934
level_one,female,UKF,16,conservative,0.418174320845786
level_one,female,UKG,16,conservative,0.275497045074098
level_one,female,UKH,16,conservative,0.491792915151038
level_one,female,UKI,16,conservative,0.222374150344356
level_one,female,UKJ,16,conservative,0.446223581035208
level_one,female,UKK,16,conservative,0.312685753989168
level_one,female,UKL,16,conservative,0.313968882543359
level_one,female,UKM,16,conservative,0.106556413419069
level_two,male,UKC,16,conservative,0.222290836571827
level_two,male,UKD,16,conservative,0.358349383958104
level_two,male,UKE,16,conservative,0.361965107836498
level_two,male,UKF,16,conservative,0.490226601233169
level_two,male,UKG,16,conservative,0.34934591093255
level_two,male,UKH,16,conservative,0.561630025624916
level_two,male,UKI,16,conservative,0.303698892052359
level_two,male,UKJ,16,conservative,0.537104275567015
level_two,male,UKK,16,conservative,0.388086122566397
level_two,male,UKL,16,conservative,0.430919120119258
level_two,male,UKM,16,conservative,0.158253728705157
level_two,female,UKC,16,conservative,0.167290470476724
level_two,female,UKD,16,conservative,0.276010668484818
level_two,female,UKE,16,conservative,0.290815940477364
level_two,female,UKF,16,conservative,0.415630674680284
level_two,female,UKG,16,conservative,0.277673230852527
level_two,female,UKH,16,conservative,0.482763317009285
level_two,female,UKI,16,conservative,0.225891561344095
level_two,female,UKJ,16,conservative,0.445181985268866
level_two,female,UKK,16,conservative,0.307190166292929
level_two,female,UKL,16,conservative,0.320528505785555
level_two,female,UKM,16,conservative,0.109187696526598
level_three,male,UKC,16,conservative,0.21685966568943
level_three,male,UKD,16,conservative,0.349707913981095
level_three,male,UKE,16,conservative,0.364783462451474
level_three,male,UKF,16,conservative,0.465341401105607
level_three,male,UKG,16,conservative,0.340487195276363
level_three,male,UKH,16,conservative,0.51948988717924
level_three,male,UKI,16,conservative,0.28780082007522
level_three,male,UKJ,16,conservative,0.508025007629367
level_three,male,UKK,16,conservative,0.339617012576762
level_three,male,UKL,16,conservative,0.421550897104332
level_three,male,UKM,16,conservative,0.150905486524729
level_three,female,UKC,16,conservative,0.162168008251841
level_three,female,UKD,16,conservative,0.266255640216871
level_three,female,UKE,16,conservative,0.289328198963266
level_three,female,UKF,16,conservative,0.390112838660627
level_three,female,UKG,16,conservative,0.26738415172813
level_three,female,UKH,16,conservative,0.441188795884406
level_three,female,UKI,16,conservative,0.212297474783096
level_three,female,UKJ,16,conservative,0.417336076477335
level_three,female,UKK,16,conservative,0.266454387544479
level_three,female,UKL,16,conservative,0.30914342503955
level_three,female,UKM,16,conservative,0.103606867550526
level_four,male,UKC,16,conservative,0.217215749891528
level_four,male,UKD,16,conservative,0.342855173444088
level_four,male,UKE,16,conservative,0.368008182628635
level_four,male,UKF,16,conservative,0.453188374015121
level_four,male,UKG,16,conservative,0.33664794181571
level_four,male,UKH,16,conservative,0.491768132667496
level_four,male,UKI,16,conservative,0.27528000562764
level_four,male,UKJ,16,conservative,0.487413795961641
level_four,male,UKK,16,conservative,0.315738008204823
level_four,male,UKL,16,conservative,0.424636700781252
level_four,male,UKM,16,conservative,0.139958985426297
level_four,female,UKC,16,conservative,0.160965873898211
level_four,female,UKD,16,conservative,0.258748331715061
level_four,female,UKE,16,conservative,0.288770757130925
level_four,female,UKF,16,conservative,0.376006358708864
level_four,female,UKG,16,conservative,0.261472177382567
level_four,female,UKH,16,conservative,0.414179386943954
level_four,female,UKI,16,conservative,0.201885817206728
level_four,female,UKJ,16,conservative,0.397522300304666
level_four,female,UKK,16,conservative,0.245778322125432
level_four,female,UKL,16,conservative,0.309702815054386
level_four,female,UKM,16,conservative,0.0960985231530805
no_qualifications,male,UKC,16,labour,0.095889213408369
no_qualifications,male,UKD,16,labour,0.149006054031053
no_qualifications,male,UKE,16,labour,0.195890721061203
no_qualifications,male,UKF,16,labour,0.143078159466827
no_qualifications,male,UKG,16,labour,0.176057547147026
no_qualifications,male,UKH,16,labour,0.127281746341532
no_qualifications,male,UKI,16,labour,0.100291495981188
no_qualifications,male,UKJ,16,labour,0.0937048245620338
no_qualifications,male,UKK,16,labour,0.109969833943645
no_qualifications,male,UKL,16,labour,0.105780548459224
no_qualifications,male,UKM,16,labour,0.0657322849029955
no_qualifications,female,UKC,16,labour,0.0697741513830022
no_qualifications,female,UKD,16,labour,0.109430798877002
no_qualifications,female,UKE,16,labour,0.150913779812032
no_qualifications,female,UKF,16,labour,0.109349531097322
no_qualifications,female,UKG,16,labour,0.134051641911265
no_qualifications,female,UKH,16,labour,0.0963369208960995
no_qualifications,female,UKI,16,labour,0.0711210272847152
no_qualifications,female,UKJ,16,labour,0.0682282345444842
no_qualifications,female,UKK,16,labour,0.0808532920595789
no_qualifications,female,UKL,16,labour,0.072400913169663
no_qualifications,female,UKM,16,labour,0.0444916097474055
level_one,male,UKC,16,labour,0.0569137168087942
level_one,male,UKD,16,labour,0.0953254263355425
level_one,male,UKE,16,labour,0.129404006001114
level_one,male,UKF,16,labour,0.094179233775621
level_one,male,UKG,16,labour,0.11671651559417
level_one,male,UKH,16,labour,0.0853670344272232
level_one,male,UKI,16,labour,0.062478301541437
level_one,male,UKJ,16,labour,0.0587137656964241
level_one,male,UKK,16,labour,0.0759892608827558
level_one,male,UKL,16,labour,0.0631404862510762
level_one,male,UKM,16,labour,0.040293542075641
level_one,female,UKC,16,labour,0.0403891634585915
level_one,female,UKD,16,labour,0.0674961297939494
level_one,female,UKE,16,labour,0.0953686504331003
level_one,female,UKF,16,labour,0.0697845311560103
level_one,female,UKG,16,labour,0.08534587541253
level_one,female,UKH,16,labour,0.0629059600351295
level_one,female,UKI,16,labour,0.0430719041606414
level_one,female,UKJ,16,labour,0.0417417140131064
level_one,female,UKK,16,labour,0.0543549633168061
level_one,female,UKL,16,labour,0.0417897816336183
level_one,female,UKM,16,labour,0.0266008581671203
level_two,male,UKC,16,labour,0.0654536548970375
level_two,male,UKD,16,labour,0.10729891755793
level_two,male,UKE,16,labour,0.14465817858498
level_two,male,UKF,16,labour,0.105255575615784
level_two,male,UKG,16,labour,0.130391309010944
level_two,male,UKH,16,labour,0.0947863760978078
level_two,male,UKI,16,labour,0.0708127664898167
level_two,male,UKJ,16,labour,0.0663346976218639
level_two,male,UKK,16,labour,0.0836213507320104
level_two,male,UKL,16,labour,0.0722518326508249
level_two,male,UKM,16,labour,0.0459643398013632
level_two,female,UKC,16,labour,0.046778706960218
level_two,female,UKD,16,labour,0.0767603179590814
level_two,female,UKE,16,labour,0.107872794751804
level_two,female,UKF,16,labour,0.07856832420561
level_two,female,UKG,16,labour,0.0963888591525118
level_two,female,UKH,16,labour,0.0702674991910012
level_two,female,UKI,16,labour,0.0492405362719435
level_two,female,UKJ,16,labour,0.0474712688838824
level_two,female,UKK,16,labour,0.060273787265985
level_two,female,UKL,16,labour,0.0483012880455253
level_two,female,UKM,16,labour,0.0305755229541592
level_three,male,UKC,16,labour,0.0424616689302802
level_three,male,UKD,16,labour,0.0702423411556266
level_three,male,UKE,16,labour,0.0997093023874566
level_three,male,UKF,16,labour,0.0668864483658067
level_three,male,UKG,16,labour,0.086336786872524
level_three,male,UKH,16,labour,0.0582669920032275
level_three,male,UKI,16,labour,0.044507221307002
level_three,male,UKJ,16,labour,0.0412873275256304
level_three,male,UKK,16,labour,0.0486822889357586
level_three,male,UKL,16,labour,0.0467441678211019
level_three,male,UKM,16,labour,0.0289763429034634
level_three,female,UKC,16,labour,0.0299958283050709
level_three,female,UKD,16,labour,0.0492837130743692
level_three,female,UKE,16,labour,0.0724708985409054
level_three,female,UKF,16,labour,0.0489610094623978
level_three,female,UKG,16,labour,0.0623616175309549
level_three,female,UKH,16,labour,0.0423872034925563
level_three,female,UKI,16,labour,0.0305484178139292
level_three,female,UKJ,16,labour,0.0291667093192008
level_three,female,UKK,16,labour,0.0345750909585183
level_three,female,UKL,16,labour,0.030669725749864
level_three,female,UKM,16,labour,0.0191125443331024
level_four,male,UKC,16,labour,0.0349189887897993
level_four,male,UKD,16,labour,0.0566502258370708
level_four,male,UKE,16,labour,0.0832899998890512
level_four,male,UKF,16,labour,0.0534329687741026
level_four,male,UKG,16,labour,0.0705246137189553
level_four,male,UKH,16,labour,0.0450980332782161
level_four,male,UKI,16,labour,0.0348984758388037
level_four,male,UKJ,16,labour,0.0322836690246984
level_four,male,UKK,16,labour,0.0370985959758378
level_four,male,UKL,16,labour,0.0385006289866039
level_four,male,UKM,16,labour,0.0220372014628581
level_four,female,UKC,16,labour,0.0244144892276292
level_four,female,UKD,16,labour,0.039319587487422
level_four,female,UKE,16,labour,0.0596610616802174
level_four,female,UKF,16,labour,0.0386326112998294
level_four,female,UKG,16,labour,0.0502208123953593
level_four,female,UKH,16,labour,0.0324887046010556
level_four,female,UKI,16,labour,0.0237924872569002
level_four,female,UKJ,16,labour,0.02263338023012
level_four,female,UKK,16,labour,0.0261099443190793
level_four,female,UKL,16,labour,0.0251061890549395
level_four,female,UKM,16,labour,0.0145253942425377
no_qualifications,male,UKC,16,ukip,5.68986531743594e-07
no_qualifications,male,UKD,16,ukip,6.57021204046367e-10
no_qualifications,male,UKE,16,ukip,8.50642944621805e-06
no_qualifications,male,UKF,16,ukip,2.04814747919542e-08
no_qualifications,male,UKG,16,ukip,4.93110125189024e-07
no_qualifications,male,UKH,16,ukip,1.52782964980591e-07
no_qualifications,male,UKI,16,ukip,0.000159392786976115
no_qualifications,male,UKJ,16,ukip,0.000939224608185927
no_qualifications,male,UKK,16,ukip,2.60848868087701e-07
no_qualifications,male,UKL,16,ukip,6.11461288851642e-09
no_qualifications,male,UKM,16,ukip,2.01342778142371e-06
no_qualifications,female,UKC,16,ukip,2.07476882504551e-06
no_qualifications,female,UKD,16,ukip,2.38545318212685e-09
no_qualifications,female,UKE,16,ukip,3.16655327367909e-05
no_qualifications,female,UKF,16,ukip,7.70890976832691e-08
no_qualifications,female,UKG,16,ukip,1.82878630748907e-06
no_qualifications,female,UKH,16,ukip,5.73159694749612e-07
no_qualifications,female,UKI,16,ukip,0.000566906075792094
no_qualifications,female,UKJ,16,ukip,0.00342245647928797
no_qualifications,female,UKK,16,ukip,9.55501047570138e-07
no_qualifications,female,UKL,16,ukip,2.09707076451496e-08
no_qualifications,female,UKM,16,ukip,6.89388578730677e-06
level_one,male,UKC,16,ukip,7.47601739136862e-07
level_one,male,UKD,16,ukip,9.09713160658941e-10
level_one,male,UKE,16,ukip,1.17026106896207e-05
level_one,male,UKF,16,ukip,2.89915242603704e-08
level_one,male,UKG,16,ukip,6.90074016401029e-07
level_one,male,UKH,16,ukip,2.22734652023625e-07
level_one,male,UKI,16,ukip,0.00022026571184073
level_one,male,UKJ,16,ukip,0.00130532712990886
level_one,male,UKK,16,ukip,3.95180972812382e-07
level_one,male,UKL,16,ukip,8.07848124721145e-09
level_one,male,UKM,16,ukip,2.77502362274921e-06
level_one,female,UKC,16,ukip,2.69458699265877e-06
level_one,female,UKD,16,ukip,3.245383152187e-09
level_one,female,UKE,16,ukip,4.28374010796605e-05
level_one,female,UKF,16,ukip,1.07982725489312e-07
level_one,female,UKG,16,ukip,2.51915382423872e-06
level_one,female,UKH,16,ukip,8.28233731522224e-07
level_one,female,UKI,16,ukip,0.000771395279908809
level_one,female,UKJ,16,ukip,0.00470143834797471
level_one,female,UKK,16,ukip,1.43080450710521e-06
level_one,female,UKL,16,ukip,2.71546919536578e-08
level_one,female,UKM,16,ukip,9.35486892488449e-06
level_two,male,UKC,16,ukip,5.27004560514148e-07
level_two,male,UKD,16,ukip,6.30809389759787e-10
level_two,male,UKE,16,ukip,8.13006931201873e-06
level_two,male,UKF,16,ukip,1.9989236671052e-08
level_two,male,UKG,16,ukip,4.77613519374464e-07
level_two,male,UKH,16,ukip,1.52206093681652e-07
level_two,male,UKI,16,ukip,0.000152960737164332
level_two,male,UKJ,16,ukip,0.00090383033836356
level_two,male,UKK,16,ukip,2.67125888473327e-07
level_two,male,UKL,16,ukip,5.66645548747188e-09
level_two,male,UKM,16,ukip,1.93374712940471e-06
level_two,female,UKC,16,ukip,1.90732160703521e-06
level_two,female,UKD,16,ukip,2.26410483614587e-09
level_two,female,UKE,16,ukip,2.99236009739373e-05
level_two,female,UKF,16,ukip,7.46601100507046e-08
level_two,female,UKG,16,ukip,1.75282078388879e-06
level_two,female,UKH,16,ukip,5.67119058848066e-07
level_two,female,UKI,16,ukip,0.00053888178088652
level_two,female,UKJ,16,ukip,0.00327064700448819
level_two,female,UKK,16,ukip,9.7119365510296e-07
level_two,female,UKL,16,ukip,1.91819037186034e-08
level_two,female,UKM,16,ukip,6.55508282794878e-06
level_three,male,UKC,16,ukip,6.35547405257739e-07
level_three,male,UKD,16,ukip,7.58541905965267e-10
level_three,male,UKE,16,ukip,1.00787544423382e-05
level_three,male,UKF,16,ukip,2.32522087002438e-08
level_three,male,UKG,16,ukip,5.73065967376518e-07
level_three,male,UKH,16,ukip,1.72260745279139e-07
level_three,male,UKI,16,ukip,0.000178908754163047
level_three,male,UKJ,16,ukip,0.00104677337871496
level_three,male,UKK,16,ukip,2.87630153406637e-07
level_three,male,UKL,16,ukip,6.81440247250243e-09
level_three,male,UKM,16,ukip,2.28453174992199e-06
level_three,female,UKC,16,ukip,2.28947893548774e-06
level_three,female,UKD,16,ukip,2.69719771554247e-09
level_three,female,UKE,16,ukip,3.67091158908262e-05
level_three,female,UKF,16,ukip,8.61024404848626e-08
level_three,female,UKG,16,ukip,2.08272181581328e-06
level_three,female,UKH,16,ukip,6.35843351940966e-07
level_three,female,UKI,16,ukip,0.000626271412827263
level_three,female,UKJ,16,ukip,0.00376241388656862
level_three,female,UKK,16,ukip,1.03899249238303e-06
level_three,female,UKL,16,ukip,2.27991709672598e-08
level_three,female,UKM,16,ukip,7.71592231424431e-06
level_four,male,UKC,16,ukip,8.3592097770914e-07
level_four,male,UKD,16,ukip,9.74221919334024e-10
level_four,male,UKE,16,ukip,1.33030905819008e-05
level_four,male,UKF,16,ukip,2.95435066423556e-08
level_four,male,UKG,16,ukip,7.41747080680537e-07
level_four,male,UKH,16,ukip,2.12500894386135e-07
level_four,male,UKI,16,ukip,0.00022444461271237
level_four,male,UKJ,16,ukip,0.00130923110163649
level_four,male,UKK,16,ukip,3.4992902064073e-07
level_four,male,UKL,16,ukip,8.97654458365814e-09
level_four,male,UKM,16,ukip,2.78684174607362e-06
level_four,female,UKC,16,ukip,2.98783851049632e-06
level_four,female,UKD,16,ukip,3.43934992463656e-09
level_four,female,UKE,16,ukip,4.80211903565393e-05
level_four,female,UKF,16,ukip,1.08485537178349e-07
level_four,female,UKG,16,ukip,2.67082777020058e-06
level_four,female,UKH,16,ukip,7.79423720986413e-07
level_four,female,UKI,16,ukip,0.000782156115375757
level_four,female,UKJ,16,ukip,0.00467737283392861
level_four,female,UKK,16,ukip,1.25634524757257e-06
level_four,female,UKL,16,ukip,2.9923706619292e-08
level_four,female,UKM,16,ukip,9.42188350406865e-06
no_qualifications,male,UKC,16,libdem,0.0168399036031537
no_qualifications,male,UKD,16,libdem,0.0451288407312531
no_qualifications,male,UKE,16,libdem,0.0195874014679819
no_qualifications,male,UKF,16,libdem,0.0769701834410697
no_qualifications,male,UKG,16,libdem,0.0487659678833368
no_qualifications,male,UKH,16,libdem,0.115286847948425
no_qualifications,male,UKI,16,libdem,0.0675650922503939
no_qualifications,male,UKJ,16,libdem,0.0774952645044983
no_qualifications,male,UKK,16,libdem,0.17112990206686
no_qualifications,male,UKL,16,libdem,0.0194065567339573
no_qualifications,male,UKM,16,libdem,0.0495152601092788
no_qualifications,female,UKC,16,libdem,0.0171857347234414
no_qualifications,female,UKD,16,libdem,0.0458197675367472
no_qualifications,female,UKE,16,libdem,0.0204047960839452
no_qualifications,female,UKF,16,libdem,0.0809120734715578
no_qualifications,female,UKG,16,libdem,0.0505610545729145
no_qualifications,female,UKH,16,libdem,0.12064654323179
no_qualifications,female,UKI,16,libdem,0.0671847308574216
no_qualifications,female,UKJ,16,libdem,0.079090095733584
no_qualifications,female,UKK,16,libdem,0.174526845065177
no_qualifications,female,UKL,16,libdem,0.0186269319038049
no_qualifications,female,UKM,16,libdem,0.0473981234574491
level_one,male,UKC,16,libdem,0.00362788512929608
level_one,male,UKD,16,libdem,0.010474168179199
level_one,male,UKE,16,libdem,0.00443355171529507
level_one,male,UKF,16,libdem,0.0189202468393277
level_one,male,UKG,16,libdem,0.0115327622587843
level_one,male,UKH,16,libdem,0.0302297254014678
level_one,male,UKI,16,libdem,0.0159391721747712
level_one,male,UKJ,16,libdem,0.0186264647149274
level_one,male,UKK,16,libdem,0.0494657417531771
level_one,male,UKL,16,libdem,0.00420687772033399
level_one,male,UKM,16,libdem,0.0115240259222709
level_one,female,UKC,16,libdem,0.00366122421320541
level_one,female,UKD,16,libdem,0.0104606015664756
level_one,female,UKE,16,libdem,0.00454406663297617
level_one,female,UKF,16,libdem,0.0197225557997888
level_one,female,UKG,16,libdem,0.0117853105135724
level_one,female,UKH,16,libdem,0.0314504407273338
level_one,female,UKI,16,libdem,0.015632773254896
level_one,female,UKJ,16,libdem,0.0188381111295025
level_one,female,UKK,16,libdem,0.0500834815506182
level_one,female,UKL,16,libdem,0.00395933932917012
level_one,female,UKM,16,libdem,0.0108749907681849
level_two,male,UKC,16,libdem,0.00658552294813516
level_two,male,UKD,16,libdem,0.0186124622089326
level_two,male,UKE,16,libdem,0.00792555796415484
level_two,male,UKF,16,libdem,0.0331667143328217
level_two,male,UKG,16,libdem,0.0204184838104741
level_two,male,UKH,16,libdem,0.0520976938219236
level_two,male,UKI,16,libdem,0.0282491585786373
level_two,male,UKJ,16,libdem,0.032811621924984
level_two,male,UKK,16,libdem,0.0831470570333104
level_two,male,UKL,16,libdem,0.00759745474109312
level_two,male,UKM,16,libdem,0.0205456383910069
level_two,female,UKC,16,libdem,0.00667281680369237
level_two,female,UKD,16,libdem,0.0186971008232871
level_two,female,UKE,16,libdem,0.00816670972314178
level_two,female,UKF,16,libdem,0.0346533143659736
level_two,female,UKG,16,libdem,0.0209703848833197
level_two,female,UKH,16,libdem,0.0542732686523147
level_two,female,UKI,16,libdem,0.0278574019388551
level_two,female,UKJ,16,libdem,0.0332950288017018
level_two,female,UKK,16,libdem,0.0844452053954907
level_two,female,UKL,16,libdem,0.0072003361953686
level_two,female,UKM,16,libdem,0.0194906625871788
level_three,male,UKC,16,libdem,0.0207358030572169
level_three,male,UKD,16,libdem,0.0571474763187543
level_three,male,UKE,16,libdem,0.0255638865987672
level_three,male,UKF,16,libdem,0.0951000042792069
level_three,male,UKG,16,libdem,0.062048267349866
level_three,male,UKH,16,libdem,0.140418143746577
level_three,male,UKI,16,libdem,0.0828456945193629
level_three,male,UKJ,16,libdem,0.0940925180465328
level_three,male,UKK,16,libdem,0.201457639008109
level_three,male,UKL,16,libdem,0.0238381161557465
level_three,male,UKM,16,libdem,0.0615213911706983
level_three,female,UKC,16,libdem,0.0209038559125785
level_three,female,UKD,16,libdem,0.0568109332195607
level_three,female,UKE,16,libdem,0.0260529429898623
level_three,female,UKF,16,libdem,0.0983100814955096
level_three,female,UKG,16,libdem,0.0630245631837344
level_three,female,UKH,16,libdem,0.144495526405857
level_three,female,UKI,16,libdem,0.0810528403492276
level_three,female,UKJ,16,libdem,0.0947001068895122
level_three,female,UKK,16,libdem,0.202436282299361
level_three,female,UKL,16,libdem,0.0223185459740158
level_three,female,UKM,16,libdem,0.0580746036821571
level_four,male,UKC,16,libdem,0.0350378949964999
level_four,male,UKD,16,libdem,0.0923347410301839
level_four,male,UKE,16,libdem,0.0432040074012205
level_four,male,UKF,16,libdem,0.147314128289125
level_four,male,UKG,16,libdem,0.10028668195107
level_four,male,UKH,16,libdem,0.205201909247973
level_four,male,UKI,16,libdem,0.128617883408734
level_four,male,UKJ,16,libdem,0.144058046040634
level_four,male,UKK,16,libdem,0.27795394229699
level_four,male,UKL,16,libdem,0.0403140004917031
level_four,male,UKM,16,libdem,0.0937786054511768
level_four,female,UKC,16,libdem,0.0350317518680751
level_four,female,UKD,16,libdem,0.0910442925926866
level_four,female,UKE,16,libdem,0.0436158890668575
level_four,female,UKF,16,libdem,0.150751259599829
level_four,female,UKG,16,libdem,0.100802752210281
level_four,female,UKH,16,libdem,0.209337656028158
level_four,female,UKI,16,libdem,0.125112044912462
level_four,female,UKJ,16,libdem,0.143991933278723
level_four,female,UKK,16,libdem,0.276763321539346
level_four,female,UKL,16,libdem,0.0375899056405048
level_four,female,UKM,16,libdem,0.0885099925458721
no_qualifications,male,UKC,16,green,0.593431563804032
no_qualifications,male,UKD,16,green,0.434076737772785
no_qualifications,male,UKE,16,green,0.394539026756358
no_qualifications,male,UKF,16,green,0.252767048225894
no_qualifications,male,UKG,16,green,0.38143241671766
no_qualifications,male,UKH,16,green,0.215312822077959
no_qualifications,male,UKI,16,green,0.527255334100661
no_qualifications,male,UKJ,16,green,0.298928020226624
no_qualifications,male,UKK,16,green,0.310811952806255
no_qualifications,male,UKL,16,green,0.334957047795154
no_qualifications,male,UKM,16,green,0.236182007379413
no_qualifications,female,UKC,16,green,0.688343015168677
no_qualifications,female,UKD,16,green,0.555702112060959
no_qualifications,female,UKE,16,green,0.51317095105412
no_qualifications,female,UKF,16,green,0.363743478107761
no_qualifications,female,UKG,16,green,0.500065010171207
no_qualifications,female,UKH,16,green,0.317537285932228
no_qualifications,female,UKI,16,green,0.632341984876448
no_qualifications,female,UKJ,16,green,0.4104999169811
no_qualifications,female,UKK,16,green,0.420422148255551
no_qualifications,female,UKL,16,green,0.428716031234942
no_qualifications,female,UKM,16,green,0.314256023662868
level_one,male,UKC,16,green,0.629334872240708
level_one,male,UKD,16,green,0.484987309859315
level_one,male,UKE,16,green,0.437999877815879
level_one,male,UKF,16,green,0.288665242389028
level_one,male,UKG,16,green,0.430730619389121
level_one,male,UKH,16,green,0.253234411725897
level_one,male,UKI,16,green,0.588028710610637
level_one,male,UKJ,16,green,0.335273102679379
level_one,male,UKK,16,green,0.379927123882701
level_one,male,UKL,16,green,0.357055507210705
level_one,male,UKM,16,green,0.262619888543686
level_one,female,UKC,16,green,0.72164782724994
level_one,female,UKD,16,green,0.610155843838031
level_one,female,UKE,16,green,0.560292050675517
level_one,female,UKF,16,green,0.411130011509192
level_one,female,UKG,16,green,0.555929351428416
level_one,female,UKH,16,green,0.370224636755647
level_one,female,UKI,16,green,0.69458264661552
level_one,female,UKJ,16,green,0.455431463769555
level_one,female,UKK,16,green,0.508034324070961
level_one,female,UKL,16,green,0.447970125920129
level_one,female,UKM,16,green,0.344083322725976
level_two,male,UKC,16,green,0.616470994986254
level_two,male,UKD,16,green,0.46722114167606
level_two,male,UKE,16,green,0.422756139259758
level_two,male,UKF,16,green,0.276474269228304
level_two,male,UKG,16,green,0.414174127883315
level_two,male,UKH,16,green,0.240370631356373
level_two,male,UKI,16,green,0.567340565250278
level_two,male,UKJ,16,green,0.322377348606465
level_two,male,UKK,16,green,0.356764685217718
level_two,male,UKL,16,green,0.347913244947917
level_two,male,UKM,16,green,0.254204495241469
level_two,female,UKC,16,green,0.709888680833091
level_two,female,UKD,16,green,0.59145938679177
level_two,female,UKE,16,green,0.543827067904333
level_two,female,UKF,16,green,0.394910090643569
level_two,female,UKG,16,green,0.537469272496344
level_two,female,UKH,16,green,0.352165087250206
level_two,female,UKI,16,green,0.674128299652321
level_two,female,UKJ,16,green,0.439618824865867
level_two,female,UKK,16,green,0.479107984686986
level_two,female,UKL,16,green,0.439644620940866
level_two,female,UKM,16,green,0.33494468270092
level_three,male,UKC,16,green,0.617158790806131
level_three,male,UKD,16,green,0.466736736819687
level_three,male,UKE,16,green,0.435356025143293
level_three,male,UKF,16,green,0.267311945231285
level_three,male,UKG,16,green,0.412844520378751
level_three,male,UKH,16,green,0.226154574314548
level_three,male,UKI,16,green,0.551113626806961
level_three,male,UKJ,16,green,0.310354877926322
level_three,male,UKK,16,green,0.319227643037495
level_three,male,UKL,16,green,0.347709712286778
level_three,male,UKM,16,green,0.249643403680472
level_three,female,UKC,16,green,0.70710885077722
level_three,female,UKD,16,green,0.58507459488305
level_three,female,UKE,16,green,0.553945667002417
level_three,female,UKF,16,green,0.37839239127959
level_three,female,UKG,16,green,0.530304225621925
level_three,female,UKH,16,green,0.3281173861962
level_three,female,UKI,16,green,0.650427191141543
level_three,female,UKJ,16,green,0.420400366032545
level_three,female,UKK,16,green,0.425744218953614
level_three,female,UKL,16,green,0.434080665528184
level_three,female,UKM,16,green,0.32760675330824
level_four,male,UKC,16,green,0.628547518500656
level_four,male,UKD,16,green,0.463662091240337
level_four,male,UKE,16,green,0.444511264045595
level_four,male,UKF,16,green,0.262499691241451
level_four,male,UKG,16,green,0.413312026581267
level_four,male,UKH,16,green,0.215566998336709
level_four,male,UKI,16,green,0.535047313662877
level_four,male,UKJ,16,green,0.300149622612156
level_four,male,UKK,16,green,0.300262257886657
level_four,male,UKL,16,green,0.354086339640812
level_four,male,UKM,16,green,0.235333263161209
level_four,female,UKC,16,green,0.714957712909944
level_four,female,UKD,16,green,0.577458617605144
level_four,female,UKE,16,green,0.560940365580329
level_four,female,UKF,16,green,0.368703082006781
level_four,female,UKG,16,green,0.526350332172746
level_four,female,UKH,16,green,0.310954838242271
level_four,female,UKI,16,green,0.629138485436186
level_four,female,UKJ,16,green,0.404713110774186
level_four,female,UKK,16,green,0.398276943758391
level_four,female,UKL,16,green,0.440715036827103
level_four,female,UKM,16,green,0.309317299493732
no_qualifications,male,UKC,16,plaid,4.21269344064487e-09
no_qualifications,male,UKD,16,plaid,1.16780495846434e-08
no_qualifications,male,UKE,16,plaid,1.46078917118819e-06
no_qualifications,male,UKF,16,plaid,9.41130299994421e-10
no_qualifications,male,UKG,16,plaid,2.95237707916032e-10
no_qualifications,male,UKH,16,plaid,1.18083953858377e-08
no_qualifications,male,UKI,16,plaid,2.58409437969721e-05
no_qualifications,male,UKJ,16,plaid,1.68556691256539e-06
no_qualifications,male,UKK,16,plaid,3.15991994541732e-06
no_qualifications,male,UKL,16,plaid,0.0714315888737562
no_qualifications,male,UKM,16,plaid,5.64601849133375e-08
no_qualifications,female,UKC,16,plaid,8.70752647232111e-09
no_qualifications,female,UKD,16,plaid,2.40341257562231e-08
no_qualifications,female,UKE,16,plaid,3.08250701143376e-06
no_qualifications,female,UKF,16,plaid,2.00792749592673e-09
no_qualifications,female,UKG,16,plaid,6.20666090404456e-10
no_qualifications,female,UKH,16,plaid,2.51106695286488e-08
no_qualifications,female,UKI,16,plaid,5.21181135638732e-05
no_qualifications,female,UKJ,16,plaid,3.49086534856126e-06
no_qualifications,female,UKK,16,plaid,6.561202955374e-06
no_qualifications,female,UKL,16,plaid,0.129052430400017
no_qualifications,female,UKM,16,plaid,1.09582032918297e-07
level_one,male,UKC,16,plaid,4.84519292885479e-09
level_one,male,UKD,16,plaid,1.41539691516254e-08
level_one,male,UKE,16,plaid,1.75916582233416e-06
level_one,male,UKF,16,plaid,1.16611778956733e-09
level_one,male,UKG,16,plaid,3.61664994652053e-10
level_one,male,UKH,16,plaid,1.5069075041416e-08
level_one,male,UKI,16,plaid,3.12597022345499e-05
level_one,male,UKJ,16,plaid,2.05107440919353e-06
level_one,male,UKK,16,plaid,4.19050042591734e-06
level_one,male,UKL,16,plaid,0.082126430748076
level_one,male,UKM,16,plaid,6.81170744161464e-08
level_one,female,UKC,16,plaid,9.8992061980919e-09
level_one,female,UKD,16,plaid,2.86224131905324e-08
